property_id,city,area_sqft,bhk,bathrooms,price_lakh,furnishing
IN10116,Kolkata,2385,2,3,22.6,Furnished
IN10117,Bangalore,1030,3,1,15,Semi
IN10118,Mumbai,1148,3,2,15.65,Furnished
IN10119,Hyderabad,616,3,2,15,Furnished
IN10120,Delhi,965,1,2,15,Semi
IN10121,Mumbai,1312,3,2,18.47,Unfurnished
IN10122,Delhi,742,1,2,15,Furnished
IN10123,Bangalore,854,4,2,15,Unfurnished
IN10124,Kolkata,2455,3,2,28.56,Furnished
IN10125,Bangalore,1661,2,1,15.94,Semi
IN10126,Bangalore,508,2,2,15,Semi
IN10127,Delhi,746,1,3,15,Furnished
IN10128,Hyderabad,1151,3,2,15,Unfurnished
IN10129,Chennai,1194,3,2,15,Unfurnished
IN10130,Kolkata,1060,2,2,15.75,Semi
IN10131,Chennai,2120,2,1,26.24,Semi
IN10132,Hyderabad,1145,3,3,18.05,Semi
IN10133,Mumbai,1334,4,2,16.28,Furnished
IN10134,Chennai,1405,2,3,28.67,Semi
IN10135,Bangalore,1479,3,3,22.07,Furnished
IN10136,Kolkata,1964,4,3,25.69,Semi
IN10137,Mumbai,1616,2,2,15,Furnished
IN10138,Mumbai,806,3,1,15,Unfurnished
IN10139,Chennai,1078,4,3,15,Furnished
IN10140,Kolkata,1501,4,1,15,Furnished
IN10141,Hyderabad,1163,1,3,15,Furnished
IN10142,Kolkata,996,1,2,16.37,Unfurnished
IN10143,Mumbai,858,1,3,15,Furnished
IN10144,Mumbai,1214,3,2,22.72,Semi
IN10145,Hyderabad,942,3,2,15,Semi
IN10146,Bangalore,1782,4,2,31.88,Semi
IN10147,Mumbai,1124,4,2,15,Unfurnished
IN10148,Delhi,582,3,2,15,Semi
IN10149,Chennai,1729,4,2,19.26,Furnished
IN10150,Chennai,391,2,1,15,Furnished
IN10151,Mumbai,1312,2,2,15,Furnished
IN10152,Hyderabad,853,2,2,15,Unfurnished
IN10153,Mumbai,895,2,1,15,Furnished
IN10154,Bangalore,925,2,1,15.22,Semi
IN10155,Kolkata,1299,4,2,15,Furnished
IN10156,Mumbai,1113,4,2,15,Semi
IN10157,Chennai,1139,3,3,19.19,Unfurnished
IN10158,Chennai,1733,2,3,21.43,Unfurnished
IN10159,Delhi,1523,4,3,22.92,Semi
IN10160,Mumbai,2053,1,2,29.48,Furnished
IN10161,Bangalore,870,3,2,15.37,Semi
IN10162,Delhi,433,4,3,15,Semi
IN10163,Chennai,1325,2,2,15,Semi
IN10164,Hyderabad,466,2,2,15,Furnished
IN10165,Delhi,300,1,3,15,Furnished
IN10166,Bangalore,1221,2,3,20.66,Unfurnished
IN10167,Hyderabad,753,1,1,15,Furnished
IN10168,Chennai,963,1,1,15,Unfurnished
IN10169,Chennai,1068,1,2,17.23,Furnished
IN10170,Hyderabad,1262,3,2,15,Unfurnished
IN10171,Delhi,740,2,2,15,Furnished
IN10172,Bangalore,948,3,3,17.19,Semi
IN10173,Delhi,779,2,2,15,Semi
IN10174,Kolkata,2524,1,2,35.45,Unfurnished
IN10175,Delhi,967,2,2,15.05,Unfurnished
IN10176,Mumbai,2047,2,2,30.24,Unfurnished
IN10177,Delhi,1289,2,1,20.65,Furnished
IN10178,Hyderabad,524,3,2,15,Unfurnished
IN10179,Chennai,1274,4,3,15,Semi
IN10180,Delhi,1793,3,3,18.62,Semi
IN10181,Chennai,927,4,2,15,Furnished
IN10182,Bangalore,1657,3,1,19.13,Unfurnished
IN10183,Hyderabad,1181,2,2,15.69,Unfurnished
IN10184,Delhi,1243,4,2,21.22,Semi
IN10185,Kolkata,1192,2,1,15,Semi
IN10186,Delhi,641,2,2,15,Semi
IN10187,Delhi,713,2,2,15,Unfurnished
IN10188,Bangalore,1090,2,3,15,Furnished
IN10189,Kolkata,1320,1,2,22.3,Unfurnished
IN10190,Kolkata,1388,3,1,20.85,Semi
IN10191,Chennai,1675,1,3,15,Furnished
IN10192,Mumbai,300,1,3,15,Unfurnished
IN10193,Bangalore,1549,4,2,15,Furnished
IN10194,Hyderabad,567,3,3,15,Semi
IN10195,Hyderabad,1063,3,2,15,Semi
IN10196,Chennai,456,4,2,15,Unfurnished
IN10197,Kolkata,651,1,1,15,Semi
IN10198,Delhi,1206,2,3,15,Unfurnished
IN10199,Hyderabad,695,2,1,15,Furnished
IN10200,Mumbai,1164,2,3,17.19,Furnished
IN10201,Chennai,1510,3,3,21.24,Unfurnished
IN10202,Hyderabad,641,4,2,15,Semi
IN10203,Chennai,300,2,2,15,Semi
IN10204,Hyderabad,1962,3,2,33.77,Unfurnished
IN10205,Chennai,979,3,2,15,Unfurnished
IN10206,Kolkata,990,1,3,15,Unfurnished
IN10207,Delhi,1533,3,1,18.63,Semi
IN10208,Mumbai,955,3,2,15.2,Furnished
IN10209,Chennai,1675,3,2,15.63,Unfurnished
IN10210,Delhi,1386,4,3,15,Furnished
IN10211,Hyderabad,1010,3,1,15,Unfurnished
IN10212,Mumbai,1470,3,1,19.55,Unfurnished
IN10213,Bangalore,1517,3,1,16.06,Semi
IN10214,Bangalore,1429,2,1,25.66,Unfurnished
IN10215,Chennai,710,2,3,15,Unfurnished
IN10216,Mumbai,716,3,1,15,Unfurnished
IN10217,Kolkata,1690,2,1,15,Furnished
IN10218,Hyderabad,2014,3,3,21.43,Furnished
IN10219,Hyderabad,1269,2,1,15,Semi
IN10220,Chennai,1004,2,2,15,Furnished
IN10221,Bangalore,1124,1,3,15,Unfurnished
IN10222,Bangalore,1570,1,3,15,Unfurnished
IN10223,Bangalore,931,4,2,15,Semi
IN10224,Chennai,1167,4,2,21.65,Furnished
IN10225,Chennai,2030,3,3,26.46,Furnished
IN10226,Mumbai,695,3,2,15,Furnished
IN10227,Kolkata,1344,1,2,15,Furnished
IN10228,Chennai,1251,3,2,15,Semi
IN10229,Bangalore,597,2,2,15,Furnished
IN10230,Delhi,1018,4,2,15.69,Furnished
IN10231,Chennai,1379,2,3,15,Semi
IN10232,Hyderabad,982,4,2,15,Furnished
IN10233,Delhi,491,1,2,15,Furnished
IN10234,Bangalore,632,3,1,15,Semi
IN10235,Chennai,924,4,1,15,Furnished
IN10236,Delhi,456,2,2,15,Semi
IN10237,Kolkata,854,2,2,15,Furnished
IN10238,Bangalore,1233,3,2,17.0,Unfurnished
IN10239,Delhi,1257,2,3,15,Unfurnished
IN10240,Hyderabad,1445,3,2,17.49,Furnished
IN10241,Kolkata,1087,4,1,15,Semi
IN10242,Kolkata,1563,4,1,35.43,Furnished
IN10243,Kolkata,691,2,2,15,Semi
IN10244,Delhi,310,1,1,15,Unfurnished
IN10245,Hyderabad,1303,3,2,16.53,Furnished
IN10246,Bangalore,570,1,2,15,Furnished
IN10247,Kolkata,825,2,1,15,Furnished
IN10248,Mumbai,1785,1,2,22.23,Unfurnished
IN10249,Kolkata,1397,2,1,22.79,Unfurnished
IN10250,Kolkata,876,1,2,15,Unfurnished
IN10251,Kolkata,889,2,1,15,Semi
IN10252,Chennai,910,4,2,15,Semi
IN10253,Chennai,666,4,2,15,Unfurnished
IN10254,Hyderabad,1286,4,1,20.34,Furnished
IN10255,Delhi,1030,2,2,17.78,Semi
IN10256,Delhi,1683,1,3,20.02,Semi
IN10257,Mumbai,1227,4,2,19.16,Furnished
IN10258,Kolkata,1466,3,3,15,Semi
IN10259,Delhi,1197,2,2,16.8,Furnished
IN10260,Hyderabad,1370,3,2,15,Unfurnished
IN10261,Hyderabad,1256,4,1,17.23,Unfurnished
IN10262,Mumbai,641,2,2,15,Semi
IN10263,Kolkata,1498,3,3,24.0,Furnished
IN10264,Hyderabad,1156,4,2,15,Unfurnished
IN10265,Bangalore,1359,1,3,29.05,Semi
IN10266,Hyderabad,1090,1,2,15,Furnished
IN10267,Bangalore,1669,2,3,32.94,Unfurnished
IN10268,Hyderabad,1497,3,1,15,Semi
IN10269,Bangalore,1585,2,1,15,Semi
IN10270,Chennai,300,3,2,15,Furnished
IN10271,Chennai,1706,3,2,15,Unfurnished
IN10272,Kolkata,777,3,2,15,Furnished
IN10273,Chennai,1471,2,1,15,Semi
IN10274,Hyderabad,1227,2,2,15.81,Semi
IN10275,Kolkata,1438,2,2,17.15,Furnished
IN10276,Chennai,1459,4,3,20.64,Unfurnished
IN10277,Hyderabad,1481,2,3,15,Unfurnished
IN10278,Chennai,300,2,1,15,Unfurnished
IN10279,Delhi,1050,1,2,17.22,Furnished
IN10280,Kolkata,1157,2,2,23.51,Unfurnished
IN10281,Mumbai,1075,3,2,15,Furnished
IN10282,Chennai,1101,4,2,15,Semi
IN10283,Bangalore,834,2,1,15,Unfurnished
IN10284,Kolkata,835,2,2,15,Unfurnished
IN10285,Delhi,815,1,2,15,Furnished
IN10286,Delhi,1191,3,1,15,Unfurnished
IN10287,Bangalore,678,3,2,15,Furnished
IN10288,Bangalore,1405,3,2,15,Semi
IN10289,Kolkata,761,3,2,15,Unfurnished
IN10290,Mumbai,726,4,3,15,Unfurnished
IN10291,Kolkata,1700,4,1,19.8,Semi
IN10292,Delhi,1037,2,3,15,Furnished
IN10293,Chennai,1619,3,2,19.15,Furnished
IN10294,Kolkata,703,3,3,15,Furnished
IN10295,Hyderabad,1105,3,1,21.7,Semi
IN10296,Mumbai,904,2,1,15,Semi
IN10297,Kolkata,490,2,2,15,Unfurnished
IN10298,Chennai,1683,2,2,28.91,Unfurnished
IN10299,Delhi,787,2,2,15.85,Furnished
IN10300,Mumbai,300,2,2,15,Semi
IN10301,Hyderabad,1213,1,2,17.05,Furnished
IN10302,Delhi,1598,3,2,23.2,Furnished
IN10303,Bangalore,1053,3,3,15,Unfurnished
IN10304,Delhi,1958,3,3,22.72,Semi
IN10305,Kolkata,1638,3,2,15,Furnished
IN10306,Hyderabad,1244,1,2,24.52,Furnished
IN10307,Hyderabad,1575,2,2,18.2,Unfurnished
IN10308,Kolkata,1122,2,3,15,Semi
IN10309,Chennai,1072,3,2,15,Furnished
IN10310,Bangalore,1928,1,3,27.09,Furnished
IN10311,Bangalore,300,3,2,15,Furnished
IN10312,Delhi,886,2,2,15,Unfurnished
IN10313,Mumbai,1259,4,1,15,Furnished
IN10314,Hyderabad,1178,3,1,15,Semi
IN10315,Bangalore,1702,2,3,15,Furnished
IN10316,Chennai,1217,3,3,17.58,Unfurnished
IN10317,Bangalore,300,1,3,15,Furnished
IN10318,Kolkata,1318,4,1,15.3,Unfurnished
IN10319,Mumbai,300,4,3,15,Furnished
IN10320,Delhi,1755,1,1,15,Semi
IN10321,Kolkata,1203,2,2,15,Unfurnished
IN10322,Hyderabad,903,3,2,15,Semi
IN10323,Mumbai,1099,4,2,15,Semi
IN10324,Chennai,1024,2,3,15,Furnished
IN10325,Mumbai,1271,1,2,25.85,Furnished
IN10326,Delhi,1790,3,1,17.56,Unfurnished
IN10327,Bangalore,697,3,1,15,Semi
IN10328,Kolkata,1498,2,2,15,Furnished
IN10329,Chennai,833,3,2,15,Unfurnished
IN10330,Chennai,1331,2,2,17.28,Semi
IN10331,Hyderabad,1671,4,1,20.71,Semi
IN10332,Delhi,1596,3,3,15,Semi
IN10333,Chennai,1326,2,3,16.55,Semi
IN10334,Delhi,1220,2,1,15,Furnished
IN10335,Chennai,1534,3,2,15,Furnished
IN10336,Mumbai,988,1,2,18.94,Unfurnished
IN10337,Hyderabad,1187,3,1,15,Furnished
IN10338,Bangalore,1367,2,2,28.5,Unfurnished
IN10339,Mumbai,836,4,1,15,Unfurnished
IN10340,Chennai,1093,3,3,15,Semi
IN10341,Chennai,516,1,2,15,Furnished
IN10342,Bangalore,1312,3,3,15,Semi
IN10343,Hyderabad,613,3,2,15,Semi
IN10344,Delhi,300,3,2,15,Furnished
IN10345,Delhi,1449,3,2,35.07,Unfurnished
IN10346,Hyderabad,1763,4,1,21.36,Unfurnished
IN10347,Chennai,624,2,1,15,Furnished
IN10348,Chennai,1169,3,2,15,Furnished
IN10349,Delhi,1206,2,3,15,Unfurnished
IN10350,Bangalore,626,1,2,15,Semi
IN10351,Chennai,1102,3,2,15.59,Semi
IN10352,Chennai,300,1,2,15,Semi
IN10353,Bangalore,595,2,3,15,Unfurnished
IN10354,Mumbai,1173,4,2,15,Unfurnished
IN10355,Delhi,431,4,2,15,Semi
IN10356,Kolkata,597,4,1,15,Unfurnished
IN10357,Mumbai,768,2,2,15,Semi
IN10358,Kolkata,1439,3,3,15,Unfurnished
IN10359,Delhi,878,2,3,15.76,Unfurnished
IN10360,Delhi,1390,4,1,15,Unfurnished
IN10361,Hyderabad,1262,2,3,21.21,Unfurnished
IN10362,Bangalore,1375,4,1,17.52,Unfurnished
IN10363,Chennai,1563,1,2,18.84,Semi
IN10364,Hyderabad,1062,1,2,15,Unfurnished
IN10365,Delhi,1019,3,2,15,Semi
IN10366,Hyderabad,742,3,3,15,Furnished
IN10367,Hyderabad,1298,1,2,15,Semi
IN10368,Mumbai,1228,3,2,15,Furnished
IN10369,Kolkata,1327,4,2,16.27,Unfurnished
IN10370,Mumbai,1065,1,3,15,Semi
IN10371,Chennai,308,4,2,15,Semi
IN10372,Mumbai,1818,1,1,21.75,Unfurnished
IN10373,Kolkata,604,2,2,15,Unfurnished
IN10374,Hyderabad,557,2,3,15,Unfurnished
IN10375,Chennai,695,2,2,15,Unfurnished
IN10376,Bangalore,471,4,2,15,Furnished
IN10377,Mumbai,1174,3,2,15,Semi
IN10378,Mumbai,1266,2,2,15,Semi
IN10379,Kolkata,1284,2,3,15,Semi
IN10380,Bangalore,663,2,2,15,Semi
IN10381,Kolkata,1601,1,1,25.17,Semi
IN10382,Bangalore,1221,1,1,15,Semi
IN10383,Mumbai,827,3,1,15,Furnished
IN10384,Chennai,1218,3,2,20.48,Furnished
IN10385,Hyderabad,1445,1,2,28.26,Semi
IN10386,Mumbai,916,4,1,19.0,Furnished
IN10387,Bangalore,1238,2,3,15,Semi
IN10388,Mumbai,300,3,2,15,Semi
IN10389,Kolkata,939,2,2,15,Unfurnished
IN10390,Kolkata,1903,3,1,23.26,Furnished
IN10391,Bangalore,1018,3,1,16.83,Semi
IN10392,Delhi,819,2,1,15,Furnished
IN10393,Delhi,532,2,2,15,Furnished
IN10394,Chennai,1487,3,1,19.01,Semi
IN10395,Chennai,1618,2,2,15,Semi
IN10396,Delhi,1118,3,2,15,Furnished
IN10397,Chennai,1759,4,3,21.61,Furnished
IN10398,Delhi,1498,1,3,15,Furnished
IN10399,Delhi,2142,2,1,20.61,Semi
IN10400,Hyderabad,1452,2,2,15,Semi
IN10401,Delhi,694,2,1,15,Unfurnished
IN10402,Kolkata,620,3,2,15,Furnished
IN10403,Mumbai,570,3,1,15,Furnished
IN10404,Bangalore,727,3,2,15,Unfurnished
IN10405,Kolkata,357,1,3,15,Furnished
IN10406,Bangalore,1106,1,2,15,Unfurnished
IN10407,Kolkata,1012,3,2,15,Furnished
IN10408,Kolkata,967,4,2,15,Unfurnished
IN10409,Kolkata,755,3,1,15,Semi
IN10410,Chennai,1456,1,3,15,Unfurnished
IN10411,Delhi,588,3,2,15,Furnished
IN10412,Mumbai,906,3,1,15,Semi
IN10413,Delhi,674,2,3,15,Furnished
IN10414,Kolkata,570,3,3,15,Semi
IN10415,Mumbai,739,3,2,15,Furnished
IN10416,Bangalore,1342,2,3,15,Furnished
IN10417,Chennai,1054,2,2,15,Furnished
IN10418,Chennai,1416,2,2,18.95,Semi
IN10419,Mumbai,722,3,1,15,Semi
IN10420,Bangalore,852,1,2,15,Furnished
IN10421,Chennai,852,3,1,15,Unfurnished
IN10422,Kolkata,1220,1,3,15.84,Furnished
IN10423,Hyderabad,1753,1,2,27.13,Furnished
IN10424,Delhi,2269,1,3,32.97,Furnished
IN10425,Delhi,703,1,1,15,Furnished
IN10426,Hyderabad,1039,2,2,15,Semi
IN10427,Hyderabad,1133,3,1,15.35,Semi
IN10428,Hyderabad,1248,1,2,17.15,Unfurnished
IN10429,Mumbai,437,3,2,15,Semi
IN10430,Chennai,1342,3,3,24.13,Semi
IN10431,Bangalore,1440,2,1,21.69,Unfurnished
IN10432,Bangalore,1438,1,1,17.93,Semi
IN10433,Chennai,1389,2,3,15.02,Furnished
IN10434,Delhi,1295,3,3,18.49,Unfurnished
IN10435,Hyderabad,940,2,1,15,Unfurnished
IN10436,Delhi,1353,1,2,15,Semi
IN10437,Mumbai,446,4,2,15,Semi
IN10438,Bangalore,1126,4,3,17.38,Unfurnished
IN10439,Mumbai,926,3,3,15,Furnished
IN10440,Delhi,411,2,3,15,Furnished
IN10441,Chennai,1503,2,2,23.17,Semi
IN10442,Kolkata,1593,2,1,16.67,Unfurnished
IN10443,Kolkata,1253,4,2,15,Furnished
IN10444,Delhi,1903,1,1,27.53,Furnished
IN10445,Mumbai,531,4,1,15,Unfurnished
IN10446,Chennai,971,3,2,15,Furnished
IN10447,Bangalore,1053,3,3,15,Semi
IN10448,Mumbai,1184,3,2,15,Unfurnished
IN10449,Hyderabad,1308,3,2,15,Unfurnished
IN10450,Bangalore,1027,3,2,15.61,Unfurnished
IN10451,Hyderabad,1577,4,2,16.5,Semi
IN10452,Chennai,805,4,1,15,Semi
IN10453,Delhi,768,1,1,15,Furnished
IN10454,Mumbai,668,2,1,15,Unfurnished
IN10455,Mumbai,936,2,2,15,Unfurnished
IN10456,Delhi,639,3,3,15,Furnished
IN10457,Kolkata,398,4,2,15,Semi
IN10458,Mumbai,2048,4,3,16.65,Semi
IN10459,Kolkata,1580,1,2,15,Unfurnished
IN10460,Mumbai,485,4,1,15,Furnished
IN10461,Mumbai,1078,4,1,18.29,Furnished
IN10462,Mumbai,1037,2,3,15,Semi
IN10463,Kolkata,422,3,3,15,Semi
IN10464,Mumbai,978,3,1,15,Furnished
IN10465,Chennai,987,1,2,15,Unfurnished
IN10466,Mumbai,914,4,2,15,Unfurnished
IN10467,Delhi,1174,3,1,15,Unfurnished
IN10468,Kolkata,1543,4,2,15,Unfurnished
IN10469,Kolkata,1130,2,3,15,Semi
IN10470,Kolkata,1146,4,1,15,Furnished
IN10471,Mumbai,769,4,3,15,Unfurnished
IN10472,Kolkata,309,4,3,15,Furnished
IN10473,Hyderabad,883,3,2,15,Unfurnished
IN10474,Hyderabad,1164,1,2,17.98,Semi
IN10475,Delhi,927,4,3,15,Semi
IN10476,Mumbai,1021,3,1,15,Unfurnished
IN10477,Mumbai,1257,4,1,15,Semi
IN10478,Hyderabad,651,4,1,15,Unfurnished
IN10479,Chennai,1157,3,2,15,Unfurnished
IN10480,Hyderabad,749,3,2,15,Furnished
IN10481,Bangalore,1307,4,3,15.24,Furnished
IN10482,Delhi,750,2,1,15,Semi
IN10483,Delhi,2065,4,3,17.58,Semi
IN10484,Hyderabad,1746,2,3,31.25,Semi
IN10485,Bangalore,699,1,2,15,Semi
IN10486,Chennai,1651,1,2,15,Furnished
IN10487,Kolkata,1127,4,2,18.89,Semi
IN10488,Bangalore,1848,2,1,24.59,Furnished
IN10489,Hyderabad,931,2,1,15,Semi
IN10490,Bangalore,469,3,3,15,Furnished
IN10491,Mumbai,1064,1,3,15,Semi
IN10492,Kolkata,2071,3,2,30.83,Unfurnished
IN10493,Delhi,937,4,2,15,Semi
IN10494,Mumbai,1351,1,2,22.84,Semi
IN10495,Kolkata,1204,4,2,15,Furnished
IN10496,Chennai,792,1,3,15,Unfurnished
IN10497,Kolkata,667,2,2,15,Furnished
IN10498,Hyderabad,1105,2,2,18.08,Semi
IN10499,Delhi,802,1,2,15,Furnished
IN10500,Kolkata,1170,3,2,16.88,Furnished
IN10501,Delhi,1239,3,1,25.95,Furnished
IN10502,Chennai,300,2,3,15,Furnished
IN10503,Delhi,485,3,2,15,Unfurnished
IN10504,Hyderabad,1223,3,3,15,Furnished
IN10505,Chennai,2253,3,2,21.67,Furnished
IN10506,Mumbai,1095,1,2,16.61,Furnished
IN10507,Chennai,1909,2,2,15,Unfurnished
IN10508,Mumbai,327,4,2,15,Semi
IN10509,Chennai,501,2,1,15,Semi
IN10510,Chennai,1280,4,2,15,Furnished
IN10511,Delhi,957,4,3,15,Semi
IN10512,Mumbai,1747,1,1,24.54,Semi
IN10513,Kolkata,867,4,2,15,Furnished
IN10514,Bangalore,1249,1,2,23.81,Semi
IN10515,Hyderabad,1026,4,2,15,Unfurnished
IN10516,Mumbai,859,4,2,15,Unfurnished
IN10517,Kolkata,1772,4,2,31.83,Semi
IN10518,Kolkata,713,3,1,15,Unfurnished
IN10519,Chennai,568,1,2,15,Furnished
IN10520,Bangalore,1594,2,1,19.4,Furnished
IN10521,Delhi,1685,3,3,28.78,Furnished
IN10522,Bangalore,954,4,2,15,Semi
IN10523,Hyderabad,2028,3,2,23.91,Semi
IN10524,Kolkata,1160,2,1,15,Semi
IN10525,Chennai,1006,2,3,15,Unfurnished
IN10526,Bangalore,1495,2,2,23.9,Furnished
IN10527,Hyderabad,1237,1,3,15.72,Semi
IN10528,Bangalore,792,2,3,15,Unfurnished
IN10529,Mumbai,815,3,1,15,Furnished
IN10530,Delhi,1835,2,2,31.54,Furnished
IN10531,Mumbai,691,4,3,15,Unfurnished
IN10532,Mumbai,1839,2,2,17.99,Unfurnished
IN10533,Mumbai,1104,3,3,15,Furnished
IN10534,Kolkata,1140,2,2,15,Semi
IN10535,Bangalore,1813,3,3,17.32,Semi
IN10536,Chennai,1697,1,1,15,Furnished
IN10537,Delhi,1287,1,1,15,Furnished
IN10538,Hyderabad,1357,1,2,16.54,Unfurnished
IN10539,Hyderabad,512,2,2,15,Semi
IN10540,Delhi,999,2,3,15,Semi
IN10541,Bangalore,704,3,1,17.31,Furnished
IN10542,Chennai,1441,3,2,15.78,Semi
IN10543,Delhi,1528,3,1,15,Semi
IN10544,Delhi,948,2,2,15,Furnished
IN10545,Hyderabad,1174,3,2,15,Semi
IN10546,Hyderabad,1058,1,1,15,Unfurnished
IN10547,Kolkata,1212,4,3,15,Unfurnished
IN10548,Kolkata,1444,1,2,15,Unfurnished
IN10549,Delhi,2493,2,2,26.76,Furnished
IN10550,Hyderabad,1472,2,2,17.77,Furnished
IN10551,Mumbai,961,3,3,15,Furnished
IN10552,Kolkata,1224,3,2,15,Semi
IN10553,Delhi,820,2,1,15,Furnished
IN10554,Hyderabad,1777,1,3,28.78,Semi
IN10555,Mumbai,1371,3,1,24.06,Unfurnished
IN10556,Hyderabad,1604,2,1,21.57,Unfurnished
IN10557,Delhi,1594,3,1,24.85,Furnished
IN10558,Mumbai,1260,4,3,15,Furnished
IN10559,Chennai,689,2,3,15,Unfurnished
IN10560,Kolkata,986,3,2,15,Semi
IN10561,Bangalore,1323,3,1,15,Furnished
IN10562,Kolkata,1738,1,2,21.58,Unfurnished
IN10563,Hyderabad,821,2,2,15,Semi
IN10564,Delhi,1412,3,3,15,Furnished
IN10565,Mumbai,1867,3,2,34.21,Furnished
IN10566,Mumbai,300,3,2,15,Furnished
IN10567,Chennai,1313,2,3,22.27,Unfurnished
IN10568,Kolkata,1122,2,3,15,Furnished
IN10569,Chennai,915,3,2,15,Unfurnished
IN10570,Bangalore,1781,3,1,18.47,Semi
IN10571,Kolkata,682,2,1,15,Semi
IN10572,Mumbai,1406,2,2,19.81,Furnished
IN10573,Bangalore,929,1,2,15,Semi
IN10574,Hyderabad,930,1,2,15,Unfurnished
IN10575,Chennai,1067,4,1,15,Furnished
IN10576,Kolkata,1387,1,2,15,Semi
IN10577,Delhi,920,2,1,15,Furnished
IN10578,Bangalore,547,3,2,15,Unfurnished
IN10579,Kolkata,514,4,2,15,Furnished
IN10580,Kolkata,1844,3,2,35.25,Semi
IN10581,Kolkata,310,1,2,15,Semi
IN10582,Chennai,697,3,2,15,Furnished
IN10583,Bangalore,1196,1,2,15,Furnished
IN10584,Hyderabad,1062,3,2,15.14,Semi
IN10585,Chennai,981,3,2,15,Furnished
IN10586,Delhi,300,2,2,15,Semi
IN10587,Chennai,1331,1,2,20.35,Unfurnished
IN10588,Kolkata,797,3,2,15,Unfurnished
IN10589,Kolkata,1003,1,2,15,Furnished
IN10590,Mumbai,831,2,2,15,Semi
IN10591,Bangalore,1017,1,2,16.16,Semi
IN10592,Mumbai,839,2,2,15,Unfurnished
IN10593,Bangalore,852,3,3,15,Furnished
IN10594,Chennai,1432,2,3,15,Semi
IN10595,Mumbai,395,4,2,15,Unfurnished
IN10596,Bangalore,824,1,3,15,Furnished
IN10597,Delhi,1157,3,2,15,Semi
IN10598,Hyderabad,525,3,1,15,Furnished
IN10599,Hyderabad,1495,2,1,15,Furnished
IN10600,Kolkata,1492,1,2,15,Unfurnished
IN10601,Mumbai,1385,4,1,22.25,Unfurnished
IN10602,Mumbai,866,3,2,15,Unfurnished
IN10603,Kolkata,870,4,3,15,Unfurnished
IN10604,Mumbai,935,3,2,17.34,Unfurnished
IN10605,Delhi,853,3,3,15,Unfurnished
IN10606,Kolkata,495,2,2,15,Unfurnished
IN10607,Mumbai,860,1,2,15,Semi
IN10608,Kolkata,871,1,2,15,Semi
IN10609,Hyderabad,553,2,1,15,Furnished
IN10610,Mumbai,1593,3,3,16.06,Unfurnished
IN10611,Mumbai,1506,2,2,15,Semi
IN10612,Chennai,859,3,2,15,Furnished
IN10613,Kolkata,613,4,2,15,Furnished
IN10614,Bangalore,1391,3,1,21.01,Unfurnished
IN10615,Hyderabad,1198,4,3,18.37,Semi
IN10616,Mumbai,778,2,1,15,Furnished
IN10617,Delhi,996,4,3,15.54,Furnished
IN10618,Kolkata,1490,3,2,15,Semi
IN10619,Chennai,1915,1,3,20.67,Semi
IN10620,Chennai,1014,2,3,15,Unfurnished
IN10621,Bangalore,1331,4,2,19.48,Semi
IN10622,Chennai,1844,1,2,23.24,Semi
IN10623,Hyderabad,948,2,1,15,Semi
IN10624,Kolkata,978,1,1,15,Unfurnished
IN10625,Chennai,627,4,3,15,Furnished
IN10626,Bangalore,1330,2,2,15.66,Unfurnished
IN10627,Chennai,1172,1,2,15,Unfurnished
IN10628,Kolkata,882,3,3,15,Semi
IN10629,Mumbai,300,2,2,15,Unfurnished
IN10630,Chennai,665,1,3,15,Semi
IN10631,Hyderabad,1489,3,2,15.08,Furnished
IN10632,Kolkata,1145,3,3,15,Semi
IN10633,Mumbai,625,3,3,15,Semi
IN10634,Bangalore,806,2,3,15,Unfurnished
IN10635,Chennai,2006,4,3,17.26,Semi
IN10636,Delhi,622,2,3,15,Unfurnished
IN10637,Chennai,672,4,3,15,Semi
IN10638,Chennai,1224,4,2,15,Unfurnished
IN10639,Hyderabad,794,4,3,15,Furnished
IN10640,Mumbai,708,3,2,15,Furnished
IN10641,Delhi,1462,2,2,16.97,Unfurnished
IN10642,Bangalore,1097,3,3,22.06,Furnished
IN10643,Delhi,1815,3,2,26.8,Semi
IN10644,Bangalore,1538,3,3,15,Semi
IN10645,Chennai,1030,3,2,15,Semi
IN10646,Delhi,311,2,3,15,Unfurnished
IN10647,Chennai,988,1,2,15,Unfurnished
IN10648,Bangalore,1187,3,2,15,Semi
IN10649,Bangalore,1000,2,3,15,Furnished
IN10650,Hyderabad,1236,2,3,16.6,Unfurnished
IN10651,Chennai,1779,2,2,15,Semi
IN10652,Bangalore,1316,1,2,18.63,Furnished
IN10653,Chennai,990,4,3,15,Unfurnished
IN10654,Bangalore,1616,3,2,17.27,Furnished
IN10655,Chennai,1181,4,1,17.24,Unfurnished
IN10656,Kolkata,1357,2,1,21.89,Furnished
IN10657,Kolkata,777,2,1,15,Unfurnished
IN10658,Kolkata,1004,4,2,15,Semi
IN10659,Bangalore,1085,1,2,15,Semi
IN10660,Mumbai,1691,2,2,23.84,Semi
IN10661,Hyderabad,1332,2,1,21.06,Semi
IN10662,Hyderabad,909,4,2,15,Unfurnished
IN10663,Kolkata,300,1,2,15,Unfurnished
IN10664,Kolkata,483,3,2,15,Furnished
IN10665,Delhi,1436,1,2,15.38,Semi
